input,target
tutor: She gave me a useful advice.,"She gave me some useful advice. || Hint: Sai mao tu. 'Advice' khong em uoc, dung 'some'"
tutor: He works hardly to support his family.,"He works hard to support his family. || Hint: Dich word-by-word (dung 'hardly' sai). 'Hardly' co nghia la hau nhu khong, con 'hard' moi la trang tu cua su cham chi"
tutor: I have a lot of homeworks.,"I have a lot of homework. || Hint: Dich word-by-word (them so nhieu). 'Homework' khong em uoc, khong them 's'"
tutor: The child is enough old to go to school.,The child is old enough to go to school. || Hint: Trat tu tu voi 'enough'. 'Enough' ung sau tinh tu: 'old enough'
tutor: She is a girl pretty.,She is a pretty girl. || Hint: Trat tu tinh tu va danh tu. Tinh tu 'pretty' ung truoc danh tu 'girl'
tutor: I like very much this book.,I like this book very much. || Hint: Trat tu trang tu. 'Very much' cuoi cau sau tan ngu 'this book'
tutor: He can play the piano very good.,He can play the piano very well. || Hint: Dich word-by-word (dung tinh tu thay trang tu). Dung 'well' (trang tu) e bo nghia cho 'play'
tutor: They are living in a city big and noisy.,"They are living in a big, noisy city. || Hint: Trat tu tinh tu va danh tu. Tinh tu ung truoc danh tu"
tutor: I want to find a job better.,I want to find a better job. || Hint: Trat tu tinh tu va danh tu. Tinh tu 'better' ung truoc danh tu 'job'
tutor: This is a most expensive restaurant in town.,This is the most expensive restaurant in town. || Hint: Sai mao tu. So sanh nhat can 'the'
tutor: I go to work by the car.,I go to work by car. || Hint: Sai mao tu. 'By car' khong co mao tu
tutor: She bought two breads.,"She bought two loaves of bread. || Hint: Dich word-by-word (em danh tu khong em uoc). 'Bread' khong em uoc, phai dung 'loaves of bread'"
tutor: He is not a honest person.,"He is not an honest person. || Hint: Sai mao tu. 'Honest' bat au phu am cam, dung 'an'"
tutor: The company gave me an one-week holiday.,"The company gave me a one-week holiday. || Hint: Sai mao tu. 'One' bat au voi am /w/, la phu am, nen dung 'a'"
tutor: I have a red big apple.,I have a big red apple. || Hint: Trat tu tinh tu. Quy tac OSASCOMP: kich thuoc (big) truoc mau sac (red)
tutor: She wore a silk beautiful dress.,She wore a beautiful silk dress. || Hint: Trat tu tinh tu. Tinh tu chi y kien (beautiful) ung truoc chat lieu (silk)
tutor: I know him since 2010.,I have known him since 2010. || Hint: Dich word-by-word (thieu thi hoan thanh). 'Since' can thi hien tai hoan thanh
tutor: The man is who I met yesterday.,The man is the one who I met yesterday. / The man whom I met yesterday. || Hint: Dich word-byword (sai cau truc). Cau thieu danh tu hoac can cau truc khac: 'The man is the one' hoac 'He is the man whom...'
tutor: I want to know where is the station.,I want to know where the station is. || Hint: Trat tu tu trong cau gian tiep. Cau hoi gian tiep khong ao tro ong tu: where the station is
tutor: She said me that she was tired.,"She said to me that she was tired. / She told me... || Hint: Dich word-byword (sai cau truc 'say to'). 'Say' khong i truc tiep voi tan ngu chi nguoi, can 'say to me' hoac dung 'told me'"
tutor: He is more stronger than me.,"He is stronger than me. || Hint: Dich word-by-word (thua 'more'). Tinh tu ngan so sanh hon them '-er', khong dung ca 'more'"
tutor: I often enjoy to watch movies.,"I often enjoy watching movies. || Hint: Dich word-by-word (dung to-V sau 'enjoy'). 'Enjoy' i voi V-ing, khong phai to-V"
tutor: She doesn't has a car.,"She doesn't have a car. || Hint: Dich word-by-word (sai tro ong tu). Sau 'doesn't' la ong tu nguyen the 'have', khong phai 'has'"
tutor: How many people there are?,How many people are there? || Hint: Trat tu tu trong cau hoi. Cau hoi ao tro ong tu: 'are there'
tutor: I am not agree with you.,"I don't agree with you. || Hint: Dich word-by-word (dung to be thay tro ong tu). Dung tro ong tu 'do' cho ong tu thuong, khong dung 'am not'"
tutor: She has been to the Paris.,She has been to Paris. || Hint: Sai mao tu. Ten thanh pho khong dung 'the'
tutor: My uncle is a richest man in town.,My uncle is the richest man in town. || Hint: Sai mao tu. So sanh nhat dung 'the'
tutor: Please give me an water.,"Please give me some water. || Hint: Sai mao tu. 'Water' khong em uoc, khong dung 'an'"
tutor: I saw a bird blue on the tree.,I saw a blue bird in the tree. || Hint: Trat tu tinh tu va danh tu + gioi tu. 'Blue' ung truoc 'bird'; chim au tren cay dung 'in the tree'
tutor: She plays always tennis on Sundays.,She always plays tennis on Sundays. || Hint: Trat tu trang tu. 'Always' ung truoc ong tu thuong 'plays'
tutor: I need a new computer. (đúng),I need a new computer. || Hint: Khong loi. Cau ung; 'a' i voi danh tu so it em uoc
tutor: He gave me a useful tool. (đúng),"He gave me a useful tool. || Hint: Khong loi. Mac du 'useful' bat au bang 'u' nhung phat am /ju:/ (phu am), nen dung 'a'"
tutor: I saw the an elephant.,I saw an elephant. || Hint: Dich word-by-word (thua mao tu). Chi can mot mao tu 'an'
tutor: She is a best dancer.,She is the best dancer. || Hint: Sai mao tu. So sanh nhat dung 'the'
tutor: I go to a school by bus.,I go to school by bus. || Hint: Sai mao tu. 'Go to school' khong dung 'a'
tutor: It is a hour drive from here.,"It is an hour's drive from here. || Hint: Sai mao tu. 'Hour' bat au am nguyen am, dung 'an'; so huu cach 'hour's'"
"tutor: My father is tall, dark and handsome. (đúng)","My father is tall, dark and handsome. || Hint: Khong loi. Tinh tu ung sau to be hoan toan ung"
tutor: I feel happily.,"I feel happy. || Hint: Dich word-by-word (dung trang tu thay tinh tu). Sau ong tu tri giac 'feel', dung tinh tu 'happy'"
tutor: She arrived at the station early.,She arrived at the station early. || Hint: Khong loi. Trang tu 'early' co the ung cuoi cau
tutor: He quickly runs.,He runs quickly. || Hint: Trat tu trang tu khong tu nhien. Trang tu chi cach thuc thuong ung sau ong tu hoac cuoi cau
tutor: She has a coffee every morning. (có thể chấp nhận được),"She has coffee every morning. || Hint: Sai mao tu (thuong khong dung 'a' voi o uong noi chung). 'Have coffee' chi thoi quen uong ca phe, khong can 'a'"
tutor: I go to the work by bus.,I go to work by bus. || Hint: Sai mao tu. 'Go to work' khong co 'the'
"tutor: He didn't go to university. (đúng, British English)",He didn't go to university. || Hint: Khong loi. Tieng Anh-Anh noi 'go to university' khong mao tu
tutor: I need a piece of paper. (đúng),"I need a piece of paper. || Hint: Khong loi. 'Paper' em uoc voi nghia to giay, dung 'a piece of paper' hoac 'a sheet of paper'"
tutor: She is a European.,"She is a European. || Hint: Khong loi. 'European' bat au phu am /j/, dung 'a'"
tutor: I don't have many money.,"I don't have much money. || Hint: Dich word-by-word (dung 'many' sai). 'Money' khong em uoc, dung 'much'"
tutor: He is more better than his brother.,"He is better than his brother. || Hint: Dich word-by-word (thua 'more'). 'Better' a la so sanh hon, khong dung 'more'"
tutor: The movie was very bored.,"The movie was very boring. || Hint: Dich word-by-word (nham -ed va -ing). 'Boring' mieu ta tinh chat cua bo phim, khien nguoi xem chan"
tutor: I am boring with this class.,"I am bored with this class. || Hint: Dich word-by-word (nham -ed va -ing). 'Bored' chi cam giac cua nguoi noi, 'boring' chi tinh chat"
tutor: He speaks English very well. (đúng),"He speaks English very well. || Hint: Khong loi. Trang tu 'well' bo nghia ung, vi tri cuoi cau"
tutor: I have ever been to Paris.,"I have been to Paris. / Have you ever been to Paris? || Hint: Dich word-by-word (dung 'ever' sai). 'Ever' dung trong cau hoi hoac cau phu inh, khong dung on oc trong cau khang inh khong co 'never'"
"tutor: If I will see him, I will tell him.","If I see him, I will tell him. || Hint: Dich word-by-word (dung 'will' o menh e if). Menh e 'if' chi dung thi hien tai on cho tuong lai"
tutor: He is a friend of mine. (đúng),He is a friend of mine. || Hint: Khong loi. Cau truc so huu kep 'a friend of mine' ung
tutor: My sister is older than me. (đúng),My sister is older than me. || Hint: Khong loi. So sanh hon ung voi 'older'
tutor: We go to the school together.,"We go to school together. || Hint: Sai mao tu. 'Go to school' la i hoc, khong 'the'"
tutor: She is a teacher very good.,"She is a very good teacher. || Hint: Trat tu trang tu va tinh tu truoc danh tu. 'Very' bo nghia cho 'good', ca cum ung truoc danh tu 'teacher'"
tutor: I like a dogs.,I like dogs. || Hint: Sai mao tu. 'Dogs' so nhieu khong dung 'a'; noi chung khong can mao tu
tutor: She went to the USA. (đúng),"She went to the USA. || Hint: Khong loi. Mot so quoc gia co 'the' nhu the USA, the UK"
tutor: I have a good news for you.,"I have good news for you. || Hint: Sai mao tu. 'News' khong em uoc, khong dung 'a'"
tutor: He is a boy tall.,He is a tall boy. || Hint: Trat tu tinh tu va danh tu. 'Tall' ung truoc 'boy'
tutor: She rarely is angry.,She is rarely angry. || Hint: Trat tu trang tu. Trang tu tan suat ung sau ong tu 'to be'
tutor: My parents usually are at home.,My parents are usually at home. || Hint: Trat tu trang tu. 'Usually' sau 'are'
tutor: We have a meeting at the 3 PM.,We have a meeting at 3 PM. || Hint: Sai mao tu. Truoc gio cu the khong dung 'the'
tutor: I read the book that you gave me. (đúng),"I read the book that you gave me. || Hint: Khong loi. ay la 'the' xac inh, ung"
tutor: She is a nurse in the hospital.,She is a nurse at the hospital. || Hint: Dich word-by-world (sai gioi tu). Lam viec o benh vien dung 'at the hospital' khi la noi lam viec
tutor: I will go on a holiday next month.,"I will go on holiday next month. || Hint: Sai mao tu. 'Go on holiday' la cum co inh, khong can 'a'"
tutor: They got married in the July.,They got married in July. || Hint: Sai mao tu. Truoc thang khong dung 'the'
tutor: I want to know how is she.,I want to know how she is. || Hint: Trat tu tu trong cau tuong thuat. Menh e danh tu khong ao tro ong tu
tutor: He didn't used to smoke.,He didn't use to smoke. || Hint: Dich word-by-word (sai dang 'used to'). Sau 'didn't' la ong tu nguyen the 'use to'
tutor: It is a very beautiful weather.,"It is very beautiful weather. || Hint: Sai mao tu. 'Weather' khong em uoc, khong dung 'a'"
tutor: She is my a friend.,She is my friend. || Hint: Dich word-by-word (thua mao tu). a co tinh tu so huu 'my' thi khong dung 'a'
tutor: I went to bed late last night. (đúng),I went to bed late last night. || Hint: Khong loi. 'Went to bed' khong can mao tu
tutor: She is the most tallest in the class.,"She is the tallest in the class. || Hint: Dich word-by-word (thua 'most' voi so sanh nhat ngan). Voi tinh tu ngan, dung '-est', khong them 'most'"
tutor: I am going to the bank. (đúng),"I am going to the bank. || Hint: Khong loi. Khi noi en ngan hang cu the hoac ia iem quen thuoc, dung 'the'"
tutor: I like the cats.,"I like cats. || Hint: Sai mao tu. Khi noi chung ve loai meo, khong dung 'the'"
tutor: She gave me an useful book.,"She gave me a useful book. || Hint: Sai mao tu. 'Useful' phat am /ju:/ la phu am, dung 'a'"
tutor: He is a best player in the team.,"He is the best player on the team. || Hint: Sai mao tu + gioi tu. So sanh nhat dung 'the', va 'on the team'"
tutor: We live in a same street.,"We live on the same street. || Hint: Sai mao tu + gioi tu. 'The same' luon co 'the', va 'on the street' (hoac 'in' tuy vung)"
tutor: I don't have a time for this.,"I don't have time for this. || Hint: Sai mao tu. 'Time' khong em uoc trong ngu canh nay, khong dung 'a'"
tutor: She works very hardly.,"She works very hard. || Hint: Dich word-by-word. 'Hard' la trang tu, 'hardly' mang nghia khac"
tutor: This is a nice dress. (đúng),This is a nice dress. || Hint: Khong loi. Tinh tu truoc danh tu ung
tutor: They are my childrens.,"They are my children. || Hint: Dich word-by-word (them 's' sai). 'Children' a la so nhieu bat quy tac, khong them 's'"
tutor: I want to learn how to speak English good.,I want to learn how to speak English well. || Hint: Dich word-by-word. Dung trang tu 'well' thay cho tinh tu 'good'
tutor: She is more pretty than her friend.,She is prettier than her friend. || Hint: Dich word-by-word. 'Pretty' chuyen 'y' thanh 'i' them 'er'
tutor: He has a lot of works to do.,"He has a lot of work to do. || Hint: Dich word-by-word (them 's'). 'Work' voi nghia cong viec khong em uoc, khong dung 'a lot of works'"
tutor: I am glad to see you. (đúng),I am glad to see you. || Hint: Khong loi. Cau truc 'glad to V' ung
tutor: The computer is a useful tool. (đúng),The computer is a useful tool. || Hint: Khong loi. Mao tu 'a' ung vi 'useful' bat au phu am
tutor: She is an hour late.,She is an hour late. || Hint: Khong loi. 'Hour' am cam h dung 'an' ung
tutor: I am going to a store.,"I am going to the store. || Hint: Sai mao tu (neu nguoi nghe biet cua hang nao). Neu la cua hang ca hai cung biet, dung 'the'"
tutor: He can play football very well. (đúng),"He can play football very well. || Hint: Khong loi. ong tu khuyet thieu 'can' i voi ong tu nguyen the, ung"
tutor: This is the first time I have eaten sushi. (đúng),This is the first time I have eaten sushi. || Hint: Khong loi. Cau truc 'the first time' ung
tutor: She is very beautifully.,She is very beautiful. || Hint: Dich word-by-word (dung trang tu thay tinh tu). Sau 'is' can tinh tu 'beautiful'
tutor: He told to me a story.,"He told me a story. || Hint: Dich word-by-word (thua 'to'). 'Tell' la ngoai ong tu, i thang voi tan ngu: 'told me'"
tutor: I need to buy a bread and a milk.,"I need to buy bread and milk. || Hint: Sai mao tu. Ca hai eu khong em uoc, khong dung 'a'"
tutor: She is an university student.,"She is a university student. || Hint: Sai mao tu. 'University' phat am /ju:/, dung 'a'"
tutor: We are waiting for the bus. (đúng),We are waiting for the bus. || Hint: Khong loi. 'The bus' chi chuyen xe buyt cu the ca hai cung biet
tutor: I enjoy to read books.,I enjoy reading books. || Hint: Dich word-by-word. 'Enjoy' i voi V-ing
tutor: She suggested me to go home.,She suggested that I (should) go home. / She suggested going home. || Hint: Dich word-by-word. 'Suggest' khong dung cau truc 'suggest + tan ngu + to V'
tutor: I want to know why did he leave.,"I want to know why he left. || Hint: Trat tu tu trong cau tuong thuat va thi. Cau hoi gian tiep khong ao tro ong tu, va thi qua khu phu hop"
tutor: The man is wearing a coat blue.,The man is wearing a blue coat. || Hint: Trat tu tinh tu va danh tu. 'Blue' ung truoc 'coat'
tutor: I go to the gym every day. (đúng),I go to the gym every day. || Hint: Khong loi. 'The gym' ung neu chi phong gym quen thuoc
tutor: She gave me a very good advice.,"She gave me some very good advice. || Hint: Sai mao tu. 'Advice' khong em uoc, khong dung 'a'"
tutor: They are at the room 302.,"They are in room 302. || Hint: Sai mao tu va gioi tu. Voi so phong, dung 'in room 302', khong 'the'"
"tutor: I have a pen, but I don't have a paper.","I have a pen, but I don't have paper. || Hint: Sai mao tu. 'Paper' (giay e viet) khong em uoc, khong dung 'a'"
tutor: He is the most young in the group.,He is the youngest in the group. || Hint: Dich word-by-word (dung 'most young' thay 'youngest'). Tinh tu ngan 'young' them '-est'
tutor: I have visited a Eiffel Tower.,I have visited the Eiffel Tower. || Hint: Sai mao tu. Cac cong trinh noi tieng duy nhat dung 'the'
tutor: She is allergic of cats.,She is allergic to cats. || Hint: Dich word-by-word (sai gioi tu). 'Allergic to' khong phai 'of'
tutor: I have less books than you.,"I have fewer books than you. || Hint: Dich word-by-word (dung 'less' sai). 'Books' em uoc, dung 'fewer', khong dung 'less'"
tutor: She is a same age as me.,She is the same age as me. || Hint: Sai mao tu. 'The same' la co inh
tutor: I must to finish this report.,I must finish this report. || Hint: Dich word-by-word (them 'to'). Sau ong tu khuyet thieu 'must' la ong tu nguyen the
tutor: He works very careful.,He works very carefully. || Hint: Dich word-by-word (dung tinh tu thay trang tu). Trang tu 'carefully' bo nghia cho 'works'
tutor: I'm looking forward to see you.,I'm looking forward to seeing you. || Hint: Dich word-by-word. 'Look forward to' i voi V-ing (to la gioi tu)
tutor: The concert was very excited.,The concert was very exciting. || Hint: Dich word-by-word (nham -ed/-ing). Buoi hoa nhac gay phan khich -> 'exciting'
tutor: I have been to the Japan.,I have been to Japan. || Hint: Sai mao tu. Nuoc Nhat khong co 'the'
tutor: She doesn't need an umbrella. (đúng),"She doesn't need an umbrella. || Hint: Khong loi. 'Umbrella' bat au nguyen am, dung 'an'"
tutor: I need a help with this.,"I need help with this. || Hint: Sai mao tu. 'Help' thuong khong em uoc, khong dung 'a'"
tutor: He is taller from me.,He is taller than me. || Hint: Dich word-by-word (sai gioi tu so sanh). So sanh hon dung 'than'
tutor: I have to go to the doctor. (đúng),I have to go to the doctor. || Hint: Khong loi. 'The doctor' chi bac si quen thuoc
tutor: She works in a office modern.,She works in a modern office. || Hint: Trat tu tinh tu va danh tu. 'Modern' ung truoc 'office'
tutor: I am interested in learn English.,I am interested in learning English. || Hint: Dich word-by-word. Sau gioi tu 'in' la V-ing
tutor: It's a great fun to play chess.,"It's great fun to play chess. || Hint: Sai mao tu. 'Fun' khong em uoc, khong dung 'a'"
tutor: She is the woman who I love. (đúng),"She is the woman whom I love. (trang trọng) hoặc I love. || Hint: Thieu mao tu? Khong, cau co 'the'. OK.. Co the dung 'whom' neu muon trang trong; 'the woman I love' la u"
tutor: I didn't get a invitation.,"I didn't get an invitation. || Hint: Sai mao tu. 'Invitation' bat au nguyen am, dung 'an'"
tutor: Let's go to the bed.,"Let's go to bed. || Hint: Sai mao tu. 'Go to bed' la i ngu, khong dung 'the'"
tutor: He plays the tennis very well.,He plays tennis very well. || Hint: Sai mao tu. The thao khong dung 'the': 'play tennis'
tutor: She is too young to drive a car. (đúng),She is too young to drive a car. || Hint: Khong loi. 'A car' ung vi chi xe o to noi chung
tutor: I have a idea.,"I have an idea. || Hint: Sai mao tu. 'Idea' bat au nguyen am, dung 'an'"
tutor: The children are playing in the garden. (đúng),The children are playing in the garden. || Hint: Khong loi. Mao tu 'the' ung cho san vuon xac inh
tutor: She married with a doctor.,She married a doctor. || Hint: Dich word-by-word (thua 'with'). 'Marry' khong i voi 'with': 'marry somebody'
tutor: I am good in mathematics.,I am good at mathematics. || Hint: Dich word-by-word (sai gioi tu). 'Good at' chi gioi ve linh vuc
tutor: It is a orange.,"It is an orange. || Hint: Sai mao tu. 'Orange' bat au nguyen am, dung 'an'"
tutor: We had a lot of fun. (đúng),"We had a lot of fun. || Hint: Khong loi. 'A lot of fun' ung, fun khong em uoc"
tutor: She is wearing a very nice dress. (đúng),"She is wearing a very nice dress. || Hint: Khong loi. Tinh tu truoc danh tu, mao tu 'a' ung"
tutor: He is a honest person.,He is an honest person. || Hint: Sai mao tu. 'Honest' am 'h' cam -> 'an'
tutor: I have never been to the China.,I have never been to China. || Hint: Sai mao tu. Khong dung 'the' truoc ten nuoc China
tutor: The sun is very hot today. (đúng),The sun is very hot today. || Hint: Khong loi. 'The sun' ung vi la duy nhat
tutor: I like to drink the tea in the morning.,I like to drink tea in the morning. || Hint: Sai mao tu. 'Tea' noi chung khong 'the'; buoi sang dung 'in the morning'
tutor: She gave me an one dollar bill.,"She gave me a one dollar bill. || Hint: Sai mao tu. 'One' phat am /wn/ (phu am), dung 'a'"
tutor: I saw a interesting movie last night.,"I saw an interesting movie last night. || Hint: Sai mao tu. 'Interesting' bat au nguyen am, dung 'an'"
tutor: He is an European businessman.,"He is a European businessman. || Hint: Sai mao tu. 'European' phat am /j/ la phu am, dung 'a'"
tutor: The children are at school. (đúng),The children are at school. || Hint: Khong loi. 'At school' khong mao tu khi noi ve viec hoc
tutor: I need some informations.,"I need some information. || Hint: Dich word-by-word (them 's'). 'Information' khong em uoc, khong them 's'"
tutor: She is the taller of the two sisters.,She is the taller of the two sisters. || Hint: Khong loi. Khi so sanh hai oi tuong co the dung 'the taller'
tutor: I have two woman friends.,I have two women friends. || Hint: Dich word-by-word (sai so nhieu cua 'woman'). So nhieu cua 'woman' la 'women'
tutor: He is a nice person. (đúng),He is a nice person. || Hint: Khong loi. Tinh tu truoc danh tu ung
tutor: I go to the cinema every month. (đúng),I go to the cinema every month. || Hint: Khong loi. 'The cinema' e chi rap chieu phim noi chung
tutor: She is afraid from spiders.,She is afraid of spiders. || Hint: Dich word-by-word (sai gioi tu). 'Afraid of' la ung
tutor: I want to travel to an United States.,I want to travel to the United States. || Hint: Sai mao tu. 'The United States' dung 'the'
tutor: He is the best player in a team.,He is the best player on the team. || Hint: Sai mao tu va gioi tu. Dung 'the team' va 'on the team'
tutor: I go to work by a car.,I go to work by car. || Hint: Sai mao tu. 'By car' khong co 'a'
tutor: She is more intelligent than him. (đúng),She is more intelligent than him. || Hint: Khong loi. So sanh hon voi tinh tu dai dung 'more' ung
tutor: I need to buy a new trousers.,"I need to buy new trousers. || Hint: Sai mao tu. 'Trousers' la danh tu so nhieu, khong dung 'a'"
tutor: The book is on the table. (đúng),The book is on the table. || Hint: Khong loi. Mao tu 'the' xac inh ung
tutor: She loves reading a books.,She loves reading books. || Hint: Sai mao tu. So nhieu khong dung 'a'
tutor: I have a pain in the neck. (đúng),I have a pain in the neck. || Hint: Khong loi. 'A pain' la con au cu the
tutor: He is a student of mine. (đúng),He is a student of mine. || Hint: Khong loi. So huu kep ung
tutor: I would like to have a lunch.,I would like to have lunch. || Hint: Sai mao tu. 'Have lunch' khong mao tu
tutor: She is interested for art.,She is interested in art. || Hint: Dich word-by-word (sai gioi tu). 'Interested in'
tutor: My house is in the countryside. (đúng),My house is in the countryside. || Hint: Khong loi. 'The countryside' ung vi la vung nong thon noi chung
tutor: I am thinking to buy a car.,I am thinking of buying a car. || Hint: Dich word-by-word. 'Think of + V-ing'
tutor: The children has gone to school.,"The children have gone to school. || Hint: Dich word-by-word (sai chia ong tu voi chu ngu so nhieu). 'Children' so nhieu, dung 'have'"
tutor: He is used to work hard.,He is used to working hard. || Hint: Dich word-by-word. 'Be used to + V-ing' (quen voi viec)
tutor: I wish I can fly.,"I wish I could fly. || Hint: Dich word-by-word (sai thi voi 'wish'). Sau 'wish' cho ieu khong co that, dung qua khu on 'could'"
tutor: She is beautiful very.,She is very beautiful. || Hint: Trat tu trang tu. 'Very' ung truoc tinh tu 'beautiful'
tutor: I very like my job.,"I really like my job. || Hint: Dich word-by-word. 'Very' khong dung mot minh bo nghia ong tu, dung 'really' hoac 'like... very much'"
tutor: He works every day hardly.,"He works hard every day. || Hint: Trat tu trang tu + dung sai trang tu. 'Hard' la trang tu, thu tu: trang tu cach thuc thuong sau ong tu, cum thoi gian cuoi cau"
tutor: I always am happy.,I am always happy. || Hint: Trat tu trang tu. 'Always' sau 'am'
tutor: She is a very kind person. (đúng),She is a very kind person. || Hint: Khong loi. Cum tinh tu ung truoc danh tu
tutor: I need to buy a eggs.,"I need to buy eggs. || Hint: Sai mao tu. 'Eggs' so nhieu, khong dung 'a'"
tutor: The earth moves around the sun. (đúng),"The earth moves around the sun. || Hint: Khong loi. 'The earth', 'the sun' voi cac thien the duy nhat"
tutor: I don't like the football.,I don't like football. || Hint: Sai mao tu. Mon the thao khong dung 'the'
tutor: He is a one-eyed man.,He is a one-eyed man. || Hint: Khong loi. Dung 'a' vi 'one-eyed' phat am phu am
tutor: She has an useful idea.,"She has a useful idea. || Hint: Sai mao tu. 'Useful' phu am /j/, dung 'a'"
tutor: The children are playing in the park. (đúng),The children are playing in the park. || Hint: Khong loi. 'The park' la cong vien xac inh
