input,target
tutor: The train stopped suddenly. Some passengers lose their balance. A few suitcases fall from the racks.,"The train stopped suddenly. Some passengers lost their balance. A few suitcases fell from the racks. || Lỗi: Sự nhất quán về thì || HD: Tàu dừng đột ngột là sự kiện quá khứ, hành khách mất thăng bằng và vali rơi ngay sau đó, cần quá khứ."
tutor: My grandmother told me a story about her youth. I listen attentively. I learn a valuable lesson.,"My grandmother told me a story about her youth. I listened attentively. I learned a valuable lesson. || Lỗi: Sự nhất quán về thì || HD: Bà kể chuyện đã diễn ra, tôi lắng nghe và học được bài học trong lần đó, quá khứ."
tutor: We threw a farewell party for our colleague. She is very moved. She almost cries during the speech.,"We threw a farewell party for our colleague. She was very moved. She almost cried during the speech. || Lỗi: Sự nhất quán về thì || HD: Tiệc chia tay đồng nghiệp đã tổ chức, cô ấy xúc động và suýt khóc lúc đó là phản ứng trong quá khứ."
tutor: I woke up to the sound of birds. The weather is lovely. I decide to go for a walk.,"I woke up to the sound of birds. The weather was lovely. I decided to go for a walk. || Lỗi: Sự nhất quán về thì || HD: Thức dậy với tiếng chim là sự kiện sáng nay đã qua, thời tiết dễ chịu và quyết định đi dạo cũng vào lúc đó."
tutor: I need to do a decision right now.,"I need to make a decision right now. || Lỗi: Kết hợp từ (Collocation) || HD: Trong tiếng Anh, động từ 'make' đi với 'a decision', không dùng 'do'."
tutor: She is totally obsessed on listening to K-pop.,"She is totally obsessed with listening to K-pop. || Lỗi: Giới từ sai ngữ cảnh || HD: Tính từ 'obsessed' luôn đi kèm với giới từ 'with', không dùng 'on'."
tutor: I have to do my homework before dinner.,I have to do my homework before dinner. || Lỗi: Không có lỗi || HD: 'Do homework' là kết hợp từ đúng; một số bạn nhầm thành 'make homework'.
tutor: He made a phone call to his mother.,He made a phone call to his mother. || Lỗi: Không có lỗi || HD: 'Make a phone call' là đúng; tránh nhầm 'do a phone call'.
tutor: I need to make my homework now.,"I need to do my homework now. || Lỗi: Kết hợp từ (Collocation) || HD: Dùng 'do' với 'homework', không dùng 'make'."
tutor: We did a mistake in the report.,"We made a mistake in the report. || Lỗi: Kết hợp từ (Collocation) || HD: 'Make a mistake' là kết hợp cố định, không dùng 'do'."
tutor: Can you give me an advice?,"Can you give me some advice? || Lỗi: Mạo từ và danh từ không đếm được || HD: 'Advice' không đếm được, không dùng 'an'; có thể dùng 'some advice' hoặc 'a piece of advice'."
tutor: I depend from my parents for financial support.,"I depend on my parents for financial support. || Lỗi: Giới từ sai ngữ cảnh || HD: 'Depend' đi với giới từ 'on', không dùng 'from'."
tutor: She is very interested on learning Japanese.,"She is very interested in learning Japanese. || Lỗi: Giới từ sau tính từ || HD: 'Interested' luôn đi với 'in', không dùng 'on'."
tutor: I'm not good in playing chess.,"I'm not good at playing chess. || Lỗi: Giới từ sau tính từ || HD: 'Good at' chỉ sự giỏi về một lĩnh vực, không dùng 'in'."
tutor: We discussed about the problem for hours.,"We discussed the problem for hours. || Lỗi: Thừa giới từ || HD: 'Discuss' là ngoại động từ, theo sau trực tiếp bởi tân ngữ, không cần 'about'."
tutor: He told me that he will come.,"He told me that he would come. || Lỗi: Không nhất quán thì || HD: Trong câu gián tiếp, thì tương lai 'will' phải lùi thành 'would' khi động từ tường thuật ở quá khứ."
tutor: I want to make a party for my birthday.,"I want to have a party for my birthday. || Lỗi: Kết hợp từ (Collocation) || HD: 'Have a party' là cụm đúng; 'make a party' chỉ dùng khi nhấn mạnh việc tổ chức, sắp đặt nhưng 'have' phổ biến hơn."
tutor: She did a lot of money last year.,"She made a lot of money last year. || Lỗi: Kết hợp từ (Collocation) || HD: 'Make money' là kết hợp cố định, không dùng 'do money'."
tutor: I am married with a doctor.,"I am married to a doctor. || Lỗi: Giới từ sau tính từ || HD: 'Married' dùng với 'to', không dùng 'with'."
tutor: They arrived to the airport on time.,"They arrived at the airport on time. || Lỗi: Giới từ sai || HD: 'Arrive at' dùng cho địa điểm nhỏ, như sân bay; không dùng 'arrive to'."
tutor: I am afraid from snakes.,"I am afraid of snakes. || Lỗi: Giới từ sau tính từ || HD: 'Afraid of' là đúng, không dùng 'from'."
tutor: He said me that he was tired.,He told me that he was tired. || Lỗi: Dùng sai động từ tường thuật || HD: 'Say' không có tân ngữ trực tiếp chỉ người; dùng 'tell someone' hoặc 'say to someone'.
"tutor: She told a lie to me, but I forgave her.","She told me a lie, but I forgave her. || Lỗi: Cấu trúc 'tell' || HD: Có thể nói 'tell a lie' hoặc 'tell someone a lie', không cần giới từ 'to'."
tutor: I am looking forward to see you.,"I am looking forward to seeing you. || Lỗi: Giới từ và dạng động từ || HD: 'Look forward to' có 'to' là giới từ, theo sau là V-ing, không phải động từ nguyên thể."
tutor: We had a meeting in 2pm.,"We had a meeting at 2pm. || Lỗi: Giới từ chỉ thời gian || HD: Dùng 'at' cho giờ cụ thể, không dùng 'in'."
tutor: I go to the work by bus.,I go to work by bus. || Lỗi: Sai mạo từ || HD: 'Go to work' không có mạo từ; cụm chỉ phương tiện 'by bus' cũng không có mạo từ.
tutor: He is good in mathematics.,"He is good at mathematics. || Lỗi: Giới từ sau tính từ || HD: 'Good at' dùng để chỉ khả năng, không dùng 'in'."
tutor: I listened the music all night.,I listened to music all night. || Lỗi: Thiếu giới từ || HD: 'Listen' cần giới từ 'to' trước tân ngữ.
tutor: She is addicted with social media.,"She is addicted to social media. || Lỗi: Giới từ sau tính từ || HD: 'Addicted to' là đúng, không dùng 'with'."
tutor: We need to discuss about the plan.,"We need to discuss the plan. || Lỗi: Thừa giới từ || HD: 'Discuss' trực tiếp đi với tân ngữ, không cần 'about'."
tutor: I waited for the bus for an hour.,I waited for the bus for an hour. || Lỗi: Không lỗi || HD: 'Wait for' là giới từ đúng.
tutor: I want to ask a question to you.,I want to ask you a question. || Lỗi: Trật tự từ và giới từ || HD: 'Ask someone something' không cần 'to'; câu 'ask a question to you' không tự nhiên.
tutor: He apologized me for being late.,He apologized to me for being late. || Lỗi: Thiếu giới từ || HD: 'Apologize to someone' cần có 'to'.
tutor: I am not agree with you.,"I don't agree with you. || Lỗi: Dùng sai trợ động từ || HD: Với động từ thường 'agree', cần dùng trợ động từ 'do' để phủ định."
tutor: She is a much better singer than me.,"She is a much better singer than I am. || Lỗi: Đại từ trong so sánh || HD: Trong văn viết trang trọng, dùng 'than I am' thay vì 'than me'."
tutor: I like to travel with train.,"I like to travel by train. || Lỗi: Giới từ chỉ phương tiện || HD: Dùng 'by train' cho phương tiện, không dùng 'with'."
tutor: He insisted to pay for the meal.,"He insisted on paying for the meal. || Lỗi: Giới từ và dạng động từ || HD: 'Insist on' đi với V-ing, không phải 'to + động từ'."
tutor: I am responsible of the project.,"I am responsible for the project. || Lỗi: Giới từ sau tính từ || HD: 'Responsible for' là đúng, không dùng 'of'."
tutor: We had a lot of fun at the beach.,We had a lot of fun at the beach. || Lỗi: Không lỗi || HD: 'Have fun' là kết hợp từ đúng.
tutor: I did a phone call to customer service.,I made a phone call to customer service. || Lỗi: Kết hợp từ || HD: 'Make a phone call' đúng; 'do' không dùng với 'phone call'.
tutor: He took a mistake on the test.,"He made a mistake on the test. || Lỗi: Kết hợp từ || HD: 'Make a mistake', không dùng 'take'."
tutor: I need to take a decision soon.,"I need to make a decision soon. || Lỗi: Kết hợp từ || HD: 'Make a decision' là kết hợp phổ biến, dù trong một số ngữ cảnh 'take a decision' cũng được dùng ở Anh-Anh nhưng 'make' thông dụng hơn."
tutor: Can you do me a favor?,Can you do me a favor? || Lỗi: Không lỗi || HD: 'Do someone a favor' là đúng.
tutor: I made a lot of research before writing.,"I did a lot of research before writing. || Lỗi: Kết hợp từ || HD: 'Do research', không dùng 'make research'."
tutor: We did a great progress this quarter.,"We made great progress this quarter. || Lỗi: Kết hợp từ || HD: 'Make progress' là đúng, không dùng 'do progress'."
tutor: She always does her bed in the morning.,"She always makes her bed in the morning. || Lỗi: Kết hợp từ || HD: 'Make the bed' là cụm cố định, không dùng 'do the bed'."
tutor: I have to make the dishes before leaving.,"I have to do the dishes before leaving. || Lỗi: Kết hợp từ || HD: 'Do the dishes' (rửa bát) mới đúng, không dùng 'make'."
tutor: He did a suggestion that we should go out.,He made a suggestion that we should go out. || Lỗi: Kết hợp từ || HD: 'Make a suggestion' là đúng.
tutor: Let's have a coffee together sometimes.,Let's have a coffee together sometime. || Lỗi: Từ dễ nhầm || HD: 'Sometime' nghĩa là lúc nào đó; 'sometimes' nghĩa là thỉnh thoảng.
